"term","species","estimate","2%","10%","25%","75%","90%","98%"
"tx","BETPOP",-0.527189584567737,-3.29090254912606,-2.17902739046347,-0.904437302576908,0.00117609610112998,0.476175915344365,1.07429971830562
"tx","CORRAC",0.219956426971729,-1.47891030460287,-0.827165029637789,-0.140473690024509,0.540067234502343,1.53712976699063,2.56010064577184
"tx","SALPUR",-0.0316773552101902,-2.37871436044223,-1.37922002421956,-0.410667332449124,0.352995348934075,1.30009071556172,2.1590444143389
"tx","SORAME",-0.476913613635076,-3.10251601737422,-2.08517262326361,-0.893734920318307,0.0276535443493222,0.58860396549446,1.23113696961982
"tx","VIBDEN",0.151968095349997,-1.76706352184756,-1.05103127420275,-0.22777065691501,0.512219929443907,1.52534308398331,2.4604662384095
"chill1","ACESAC",-0.616220692856675,-3.78965808650255,-2.53532876365881,-1.136714280382,0.0151364558301544,0.627191690737787,1.43420534709796
"chill1","ALNRUG",0.500276934395544,-1.84396809322147,-0.896793890549311,-0.0763994520652789,1.00012523389806,2.43664115190499,3.50360174925777
"chill1","BETPAP",0.654147918273462,-1.19668908468998,-0.570999501384222,-0.000850897167794034,1.14969174526541,2.5522721899484,3.86742906756899
"chill1","BETPOP",0.154990772909898,-2.13299910551642,-1.19966353649519,-0.288195385160637,0.554930713474084,1.78698436094405,2.95288098077533
"chill1","CORRAC",0.015757733411452,-2.41096221650392,-1.42765962820218,-0.379056822261625,0.43611511712514,1.46653892819925,2.43296851662204
"chill1","SALPUR",0.383464886834933,-1.9629277390138,-1.10615912693157,-0.163650298287523,0.899614270960577,2.23736088636962,3.35550114915122
"chill1","SORAME",-0.848551128169697,-4.2924892251887,-2.98577627542261,-1.43699012492835,-0.0517254064079934,0.467473546329679,1.07022586767837
"chill1","VIBDEN",-0.319470758734209,-3.2588799465979,-2.03058803641082,-0.756488749176267,0.186624731139693,1.04564491543275,1.93640474843375
"chill2","ACESAC",-1.06866804578614,-5.9569177116238,-4.08045759466569,-2.15418548034016,0.0780848002639743,1.8071446466772,3.19255549875639
"chill2","ALNRUG",1.74873677555277,-2.65918786058034,-1.14447983274546,0.589529710562275,2.87878454773676,4.87926184429456,6.45319876549264
"chill2","BETPAP",-0.727371401560686,-5.31065328081086,-3.75060780625064,-1.82088325183437,0.377206614141634,2.13427590521013,3.5848075666916
"chill2","BETPOP",1.42526666726115,-3.12636071034918,-1.43309810151196,0.263052551021899,2.56036307098516,4.4250299609221,6.14036310151281
"chill2","CORRAC",-0.439854804650657,-5.1745758917551,-3.38534968157162,-1.50770398002271,0.65827239154857,2.4084367417444,3.8158453724175
"chill2","SALPUR",-5.08219081306621,-10.1709472102384,-8.33725423786635,-6.28231692364986,-3.77779924845542,-2.22808893290625,-1.03286260656698
"chill2","SORAME",0.886149321226955,-3.66439967832694,-2.09381611228383,-0.265231287546432,2.05493660458615,3.86927658637057,5.43207531827255
"chill2","VIBDEN",3.11329763291608,-1.18371914036747,0.294417891297561,1.90847373710358,4.26433545823703,6.16942175550626,7.73555097504374
"tx:chill1","ACESAC",-0.709561461579977,-4.47200279640246,-3.05709351373048,-1.31144442952311,0.0305290844700166,0.833851194891973,1.76839760252039
"tx:chill1","ALNRUG",0.521026568588109,-2.1354793078018,-1.13432960544852,-0.120572857193691,1.08568963025014,2.72295155028253,4.1421665355168
"tx:chill1","BETPAP",0.41712240751984,-2.37490518491895,-1.17768896114073,-0.126732320784664,0.935732050285149,2.38309096587101,3.85794854548517
"tx:chill1","BETPOP",-0.362492577606417,-3.76319490174644,-2.34884775603805,-0.854463861653387,0.182923225161983,1.16725437141377,2.31715152426929
"tx:chill1","CORRAC",0.0757296953222505,-2.88767817471878,-1.60323129416963,-0.354385071753018,0.528833880666894,1.78771555322809,2.87857957722876
"tx:chill1","SALPUR",0.768421932022509,-1.64922088684468,-0.793486880264059,-0.0181603579822732,1.39565573181357,3.13647633253875,4.55288291714513
"tx:chill1","SORAME",-0.558190295388586,-4.12633458669404,-2.74883281585742,-1.09627568069081,0.0851090946269959,0.981017837950171,1.99771696228936
"tx:chill1","VIBDEN",-0.405753973795236,-3.90776823994858,-2.51426942111071,-0.917523251223685,0.183944915565115,1.15745578581782,2.20120509045684
"tx:chill2","ACESAC",-0.033979649357546,-3.32265100413176,-1.94538370715488,-0.526289603951411,0.459567743730105,1.88161943575145,3.21755702386019
"tx:chill2","ALNRUG",-0.107448087611539,-3.80121664405625,-2.21463774208053,-0.604013664173346,0.461099954518639,1.75328371201159,2.99074786800796
"tx:chill2","BETPAP",0.247377991144479,-2.56318099782835,-1.41356435761858,-0.290083121706281,0.709915626312868,2.37046208126828,3.77798388177823
"tx:chill2","BETPOP",-0.440618451734713,-4.26317892701406,-2.68175499485599,-0.907906020903888,0.159237326622796,1.16205258244574,2.1766326596107
"tx:chill2","CORRAC",-0.568656789187401,-4.79460100337186,-2.90205449210004,-1.05926452923013,0.0819973621931116,0.930835785697822,1.86610734363036
"tx:chill2","SALPUR",-0.0999247357586616,-3.69594303636129,-2.18253519403244,-0.658612354239659,0.459782161477218,1.90041887133438,3.30127617286036
"tx:chill2","SORAME",0.331796833875403,-2.44102351388241,-1.35925293019975,-0.253903016380591,0.849476311874168,2.58373296636652,4.07610544550234
"tx:chill2","VIBDEN",0.748323945257637,-1.70945847476534,-0.844381494163131,-0.048939990551444,1.33310952857414,3.46260747390677,5.23581518874124
