"term","species","estimate","2%","10%","25%","75%","90%","98%"
"tx:chill1","ALNRUG",0.20121804321481,-2.75165738333354,-1.60139804769553,-0.419307029916823,0.719746078852894,2.37942145113742,3.960709170589
"tx:chill1","BETPAP",0.07795495650644,-3.04848540727114,-1.80314252771236,-0.443267429470689,0.612665785240067,1.96964001249514,3.09299130995703
"tx:chill1","BETPOP",-0.777206791006966,-4.75515862334992,-3.30648783470652,-1.38009489756559,0.0209367469461777,0.77035398018544,1.54861791787347
"tx:chill1","CORRAC",0.269625998899724,-2.46443465004525,-1.46324678045909,-0.294019356874574,0.780522309832477,2.31827138212231,3.82370153486037
"tx:chill1","SALPUR",-1.14612263976474,-5.53068024582063,-3.86153629463347,-1.99789457558438,-0.0730814977851214,0.726749407736253,1.75738742622879
"tx:chill1","SORAME",0.957008693989781,-1.45596056986617,-0.680528099600442,0.0237756141135362,1.6492017756824,3.49461445521309,5.08359200995139
"tx:chill1","VIBDEN",0.366667211182793,-2.58102405082723,-1.31750062563655,-0.19681172460864,0.925965763838205,2.40132580655891,3.57598327930772
"tx:chill2","ACESAC",0.0639556739878153,-2.13005322199656,-1.13057077914291,-0.248820618353311,0.351917735249722,1.3786485834916,2.47424633619909
"tx:chill2","ALNRUG",0.0565291916270546,-2.25106853058199,-1.21994219018361,-0.286982411392707,0.360698316982243,1.47842657399856,2.58685421345196
"tx:chill2","BETPAP",0.0368469646614967,-2.22268758460368,-1.20209179014199,-0.262440563378863,0.322637473534166,1.31474999552868,2.40528435635975
"tx:chill2","BETPOP",-0.064454033562061,-2.28058054205435,-1.36530090985255,-0.34553755982252,0.233665495433217,1.11126768299273,1.82061968710575
"tx:chill2","CORRAC",-0.00623175663589179,-2.45659501974288,-1.26754729848025,-0.318011868516397,0.289488709366232,1.30398179966968,2.39984895894727
"tx:chill2","SALPUR",-0.244080383090496,-3.30850018947947,-2.01096550594174,-0.621716722774823,0.196100478106191,1.12629522708165,2.12711925989276
"tx:chill2","SORAME",0.0493753697879938,-2.32750177824246,-1.30203242071814,-0.266523619801109,0.387240310935629,1.43601643207702,2.53877112698082
"tx:chill2","VIBDEN",0.114028384475462,-2.078890756365,-1.1228293514804,-0.220600764640512,0.419451189783912,1.50764921906431,2.73864341673004
